/opt/miniconda3/envs/handout/lib/python3.12/site-packages/torch/nn/utils/weight_norm.py:144: FutureWarning: `torch.nn.utils.weight_norm` is deprecated in favor of `torch.nn.utils.parametrizations.weight_norm`.
  WeightNorm.apply(module, name, dim)

============================================================
Epoch 1/5
============================================================
Training:
  [Epoch 1, Batch 1160/1337] Loss: 0.231389, R2: 0.9177
  [Epoch 1, Batch 1170/1337] Loss: 0.215072, R2: 0.9231
  [Epoch 1, Batch 1180/1337] Loss: 0.119358, R2: 0.9301
  [Epoch 1, Batch 1190/1337] Loss: 0.221978, R2: 0.9344
  [Epoch 1, Batch 1200/1337] Loss: 0.247828, R2: 0.8445
  [Epoch 1, Batch 1210/1337] Loss: 0.179856, R2: 0.8905
  [Epoch 1, Batch 1220/1337] Loss: 0.218830, R2: 0.9126
  [Epoch 1, Batch 1230/1337] Loss: 0.158974, R2: 0.9155
  [Epoch 1, Batch 1240/1337] Loss: 0.199140, R2: 0.9276
  [Epoch 1, Batch 1250/1337] Loss: 0.234005, R2: 0.9166
  [Epoch 1, Batch 1260/1337] Loss: 0.147349, R2: 0.9414
  [Epoch 1, Batch 1270/1337] Loss: 0.255273, R2: 0.9091
  [Epoch 1, Batch 1280/1337] Loss: 0.139631, R2: 0.9454
  [Epoch 1, Batch 1290/1337] Loss: 0.209485, R2: 0.9269
  [Epoch 1, Batch 1300/1337] Loss: 0.151635, R2: 0.9433
  [Epoch 1, Batch 1310/1337] Loss: 0.170595, R2: 0.9183
  [Epoch 1, Batch 1320/1337] Loss: 0.144985, R2: 0.9292
  [Epoch 1, Batch 1330/1337] Loss: 0.192042, R2: 0.9293

Validation:
  [Val Batch 10/160] Loss: 0.030498, R2: 0.8006
  [Val Batch 20/160] Loss: 0.628096, R2: 0.2876
  [Val Batch 30/160] Loss: 0.032824, R2: 0.7818
  [Val Batch 40/160] Loss: 0.366412, R2: -2982.2688
  [Val Batch 50/160] Loss: 0.038893, R2: -0.0718
  [Val Batch 60/160] Loss: 0.102282, R2: 0.3378
  [Val Batch 70/160] Loss: 0.064972, R2: 0.7634
  [Val Batch 80/160] Loss: 0.208316, R2: 0.6940
  [Val Batch 90/160] Loss: 0.407876, R2: -27.2024
  [Val Batch 100/160] Loss: 0.352710, R2: -85.3967
  [Val Batch 110/160] Loss: 0.008320, R2: -4.2213
  [Val Batch 120/160] Loss: 0.222492, R2: 0.5348
  [Val Batch 130/160] Loss: 0.094837, R2: 0.3360
  [Val Batch 140/160] Loss: 0.507060, R2: 0.1111
  [Val Batch 150/160] Loss: 0.569239, R2: -241.8198
  [Val Batch 160/160] Loss: 0.159358, R2: -1415.3453

[Epoch 1/5 Summary] Train Loss: 0.437130, Val Loss: 0.286412, Train R2: 0.8228, Val R2: -389.2030
✓ New best model saved! (Val Loss: 0.286412)

============================================================
Epoch 2/5
============================================================
Training:
  [Epoch 2, Batch 10/1337] Loss: 0.168825, R2: 0.9116
  [Epoch 2, Batch 20/1337] Loss: 0.226965, R2: 0.9252
  [Epoch 2, Batch 30/1337] Loss: 0.186538, R2: 0.8328
  [Epoch 2, Batch 40/1337] Loss: 0.198261, R2: 0.9384
  [Epoch 2, Batch 50/1337] Loss: 0.199568, R2: 0.9037
  [Epoch 2, Batch 60/1337] Loss: 0.212154, R2: 0.9249
  [Epoch 2, Batch 70/1337] Loss: 0.186981, R2: 0.9074
  [Epoch 2, Batch 80/1337] Loss: 0.115926, R2: 0.9369
  [Epoch 2, Batch 90/1337] Loss: 0.144925, R2: 0.9502
  [Epoch 2, Batch 100/1337] Loss: 0.161079, R2: 0.9474
  [Epoch 2, Batch 110/1337] Loss: 0.158651, R2: 0.9320
  [Epoch 2, Batch 120/1337] Loss: 0.234354, R2: 0.9367
  [Epoch 2, Batch 130/1337] Loss: 0.186906, R2: 0.9245
  [Epoch 2, Batch 140/1337] Loss: 0.190506, R2: 0.9408
  [Epoch 2, Batch 150/1337] Loss: 0.169175, R2: 0.9461
  [Epoch 2, Batch 160/1337] Loss: 0.139070, R2: 0.9277
