/opt/miniconda3/envs/handout/lib/python3.12/site-packages/torch/nn/utils/weight_norm.py:144: FutureWarning: `torch.nn.utils.weight_norm` is deprecated in favor of `torch.nn.utils.parametrizations.weight_norm`.
  WeightNorm.apply(module, name, dim)

============================================================
Epoch 1/30
============================================================
Training:
  [Epoch 1, Batch 1130/1337] Loss: 0.288412, R2: 0.8711
  [Epoch 1, Batch 1140/1337] Loss: 0.290102, R2: 0.9044
  [Epoch 1, Batch 1150/1337] Loss: 0.247587, R2: 0.8927
  [Epoch 1, Batch 1160/1337] Loss: 0.204249, R2: 0.9393
  [Epoch 1, Batch 1170/1337] Loss: 0.258262, R2: 0.9275
  [Epoch 1, Batch 1180/1337] Loss: 0.122784, R2: 0.9191
  [Epoch 1, Batch 1190/1337] Loss: 0.256197, R2: 0.9141
  [Epoch 1, Batch 1200/1337] Loss: 0.141128, R2: 0.9461
  [Epoch 1, Batch 1210/1337] Loss: 0.220395, R2: 0.9280
  [Epoch 1, Batch 1220/1337] Loss: 0.148561, R2: 0.9201
  [Epoch 1, Batch 1230/1337] Loss: 0.206641, R2: 0.9213
  [Epoch 1, Batch 1240/1337] Loss: 0.179466, R2: 0.9193
  [Epoch 1, Batch 1250/1337] Loss: 0.162358, R2: 0.9298
  [Epoch 1, Batch 1260/1337] Loss: 0.319832, R2: 0.8711
  [Epoch 1, Batch 1270/1337] Loss: 0.211134, R2: 0.9402
  [Epoch 1, Batch 1280/1337] Loss: 0.224614, R2: 0.8837
  [Epoch 1, Batch 1290/1337] Loss: 0.213167, R2: 0.9247
  [Epoch 1, Batch 1300/1337] Loss: 0.151723, R2: 0.9502
  [Epoch 1, Batch 1310/1337] Loss: 0.175586, R2: 0.9442
  [Epoch 1, Batch 1320/1337] Loss: 0.188880, R2: 0.9322
  [Epoch 1, Batch 1330/1337] Loss: 0.120406, R2: 0.9540

Validation:
  [Val Batch 10/160] Loss: 0.118226, R2: 0.2271
  [Val Batch 20/160] Loss: 1.078442, R2: -0.2232
  [Val Batch 30/160] Loss: 0.071845, R2: 0.5224
  [Val Batch 40/160] Loss: 0.045290, R2: -367.7400
  [Val Batch 50/160] Loss: 0.071269, R2: -0.9641
